"name","st_x","st_y"
"中国邮政储蓄银行(跃进营业所)","121.229966","31.811432"
"中国工商银行ATM(森宏购物广场)","121.491963","31.149926"
"中国建设银行24小时自助银行(崮山路支行)","121.560414","31.239441"
"中国工商银行(碧云国际支行)","121.589663","31.24294"
"中国工商银行24小时自助银行(杨行支行)","121.436076","31.36622"
"中国工商银行(白鹤支行)","121.139553","31.254673"
"中国邮政储蓄银行(山阳营业所)","121.363906","30.762863"
"中国建设银行ATM(复旦大学附属儿科医院门诊楼)","121.395183","31.139737"
"中国工商银行(天山西路支行)","121.36484","31.217618"
"中国邮政储蓄银行(齐贤支行)","121.507194","30.951721"
"中国邮政储蓄银行(邬桥支行)","121.399874","30.96215"
"中国建设银行(遵义路支行)","121.407941","31.216829"
"中国建设银行24小时自助银行","121.405184","31.007209"
"中信银行24小时自助银行(上海周浦支行)","121.570437","31.115674"
"兴业银行24小时自助银行(仓场路社区支行)","121.268997","31.382083"
"中国农业银行(上海练塘支行)","121.041358","31.008322"
"招商银行ATM(百联西郊购物中心)","121.370087","31.208862"
"北京银行(上海剑河路社区支行)","121.368346","31.210828"
"中国邮政储蓄银行(黎安路支行)","121.357582","31.124456"
"中国农业银行(梅陇支行)","121.414537","31.10988"
"兴业银行24小时自助银行(上海漕河泾支行)","121.419127","31.175431"
"中国建设银行(荷泽路支行)","121.594172","31.265771"
"中国建设银行24小时自助银行(荷泽路支行)","121.59419","31.265731"
"中国工商银行(徐泾支行)","121.275725","31.168447"
"中国邮政储蓄银行(湖北路营业所)(装修中)","121.480276","31.233985"
"中国邮政储蓄银行(昭化路营业所)","121.422518","31.211501"
"中国邮政储蓄银行ATM(武夷路支行)","121.422594","31.211513"
"平安银行24小时自助银行(上海新天地支行)","121.480857","31.205855"
"中国邮政储蓄银行24小时自助银行(盛桥一、二村东北)","121.405755","31.451275"
"中国邮政储蓄银行(盛桥支行)","121.405746","31.451435"
"中国建设银行(陕西南路支行)","121.463503","31.203728"
"中国银行ATM(丰和路)","121.498997","31.23544"
"中国农业银行24小时自助银行(北外环路)(装修中)","121.389591","31.320543"
"江苏银行(上海金桥支行)","121.545308","31.244989"
"招商银行数据中心","121.672339","31.246067"
"中国建设银行(上海隆安支行)","121.346264","30.717887"
"中国工商银行24小时自助银行(浦东大道支行)","121.522861","31.240906"
"中国建设银行(上海六灶支行)","121.70611","31.1092"
"中国邮政储蓄银行24小时自助银行(青浦区支行)","121.121245","31.149572"
"中国邮政储蓄银行(青浦区支行)","121.121317","31.149378"
"中国建设银行24小时自助银行(遵义路支行)","121.407832","31.21686"
"中国银行(会德丰广场支行)","121.444985","31.221559"
"中国建设银行ATM(国际丽都支行)","121.457789","31.233515"
"南京银行(上海静安支行)","121.457877","31.233591"
"中国工商银行(金山卫支行)","121.322179","30.731105"
"中国建设银行(第六支行)","121.455484","31.245716"
"中国农业银行24小时自助银行(上海东昌支行)","121.523122","31.229048"
"中国邮政储蓄银行24小时自助银行(朱泾镇支行)","121.161675","30.894562"
"中国邮政储蓄银行ATM(黄楼支行)","121.670906","31.163471"
"中国银行ATM(阿波罗大厦西北)","121.44591","31.222676"
"中国建设银行24小时自助银行(上海梅家浜路支行)","121.229293","31.052027"
"兴业银行(利津路支行)","121.593675","31.282691"
"上海农商银行24小时自助银行","121.363461","31.246387"
"上海银行24小时自助银行(真新支行)","121.363466","31.24725"
"中国建设银行ATM(上海仓汇路支行)","121.202886","31.015956"
"中国工商银行(嘉善路支行)","121.459069","31.212373"
"兴业银行ATM(利津路支行)","121.593697","31.282608"
"中国建设银行24小时自助银行(上海枫泾支行)","121.014996","30.887981"
"中国工商银行24小时自助银行(西站支行)","121.397418","31.260559"
"中国银行(淮海西路支行)","121.426459","31.199107"
"中国农业银行24小时自助银行(育秀储蓄所)","121.467045","30.909115"
"中国工商银行ATM","121.464121","30.928739"
"上海银行(昌里路支行)","121.503098","31.175818"
"中国民生银行(上海浦江支行)","121.502135","31.175647"
"中国工商银行ATM","121.661865","31.140233"
"中国农业银行24小时自助银行(年家浜支行)","121.581936","31.115165"
"中国农业银行24小时自助银行(上海武川路支行)","121.490466","31.305823"
"中国建设银行(上海封浜支行)","121.297603","31.271487"
"招商银行(天钥桥支行)","121.441244","31.192791"
"招商银行ATM","121.376378","31.232746"
"中国银行(延安东路支行)","121.480007","31.229912"
"厦门国际银行(大融城店)","121.278386","31.330267"
"中国农业银行24小时自助银行(河南中路)","121.486837","31.232438"
"中国农业银行24小时自助银行(华济路)","121.45846","31.11583"
"中国工商银行24小时自助银行(行知路支行)","121.416099","31.283588"
"中国农业银行24小时自助银行(张桥支行)","121.610382","31.26589"
"中国邮政储蓄银行24小时自助银行(王港营业所)","121.680768","31.235483"
"上海农商银行24小时自助银行(香花桥支行)","121.132992","31.186808"
"上海银行24小时自助银行(虹口支行)","121.489402","31.250856"
"中国农业银行ATM(罗泾支行)","121.344259","31.478944"
"兴业银行(龙吴路社区支行)","121.468911","31.039556"
"上海农商银行(龙吴路分理处)","121.468582","31.041712"
"中国邮政储蓄银行24小时自助银行(上海普陀区支行)","121.390625","31.249371"
"中国农业银行ATM(中华新路)","121.474192","31.258424"
"交通银行24小时自助银行(中远两湾城支行)","121.441697","31.254011"
"大连银行24小时自助银行(上海嘉定支行)","121.260051","31.351995"
"广发银行(宝山支行)","121.490099","31.392622"
"上海农商银行(祝桥支行)","121.762165","31.112074"
"大连银行(上海分行)","121.432506","31.214648"
"中国农业银行(干巷支行)","121.235718","30.830579"
"上海农商银行(江湾支行)","121.480671","31.29838"
"中国农业银行ATM(古楼公路)","121.233221","31.103758"
"中国工商银行(浦星路支行)","121.513453","31.083734"
"平安银行(上海南京西路支行)","121.449555","31.231422"
"中国工商银行24小时自助银行(绥化路)","121.434418","31.406639"
"中国工商银行24小时自助银行(宝钢支行)","121.48291","31.403663"
"上海农商银行24小时自助银行(四团支行)","121.719411","30.939698"
"中国农业银行ATM(秀州街)","121.163701","30.902784"
"中国工商银行24小时自助银行(罗店支行)","121.349367","31.409451"
"中国工商银行ATM(月星国际家居澳门路店)","121.445453","31.247586"
"中国银行24小时自助银行(大连路支行)","121.510978","31.261376"
"中国农业银行ATM(安东路)(暂停营业)","121.403864","30.959072"
"中国银行24小时自助银行(龙茗路)","121.382158","31.160996"
"汇丰银行(长泰广场支行)","121.601305","31.204708"
"上海银行24小时自助银行(莲花南路支行)","121.40795","31.121286"
"中国农业发展银行(松江区支行)","121.218905","31.033463"
"中国农业银行(崇明建设支行)","121.454139","31.657251"
"中国银行24小时自助银行(滨江支行)","121.454852","31.180437"
"中国农业银行(钦州北路支行)","121.417222","31.180344"
"上海银行24小时自助银行(陆家嘴支行)","121.529269","31.22658"
"上海银行ATM(陆家嘴环路)","121.504149","31.242508"
"中国农业银行","121.589733","31.350632"
"中国民生银行(上海川沙支行)","121.691342","31.188362"
"中国民生银行24小时自助银行(凯旋支行)","121.43279","31.181626"
"平安银行(上海青浦支行)","121.112388","31.159866"
"中国银行ATM(瑞丰国际大厦)","121.515618","31.251048"
"上海农商银行24小时自助银行(淞南支行)","121.49137","31.345386"
"上海农商银行(淞南支行)","121.491435","31.345248"
"中国农业银行(奉新支行)","121.525851","30.830803"
"华侨永亨银行(上海虹桥支行)","121.399887","31.206134"
"中国农业银行(上海虹桥支行)","121.401591","31.206274"
"中国农业银行(马当路支行)","121.475812","31.211034"
"大连银行(陆家嘴支行)","121.51026","31.237305"
"交通银行24小时自助银行","121.405729","31.238923"
"中国邮政储蓄银行(长桥支行)","121.443022","31.139282"
"中国光大银行24小时自助银行(浦东第二支行)","121.518858","31.210168"
"中国邮政储蓄银行24小时自助银行(妙境路支行)","121.69374","31.182054"
"东亚银行(上海张江支行)","121.671845","31.248144"
"中国农业银行(瓦屑支行)","121.654185","31.108883"
"中国工商银行(嘉定支行)","121.258153","31.349871"
"中国工商银行(市北工业新区支行)","121.447073","31.298605"
"中国农业银行24小时自助银行(三灶支行)","121.714104","31.069367"
"中国工商银行24小时自助银行(平利路支行)","121.426722","31.271265"
"中国工商银行(文诚路支行)","121.220855","31.032879"
"中国工商银行(金天地支行)","121.350092","30.73078"
"中国工商银行(朱家角支行)","121.056751","31.109315"
"中国邮政储蓄银行(旅游城营业所)","121.452541","31.176715"
"中国工商银行24小时自助银行(金虹桥支行)","121.396606","31.181708"
"中国工商银行(北京西路支行)","121.466653","31.234953"
"中国工商银行(马陆营业所)","121.283472","31.331817"
"中国工商银行(沪太路支行)","121.404329","31.326694"
"中国工商银行24小时自助银行(高安路)","121.445674","31.203147"
"中国建设银行24小时自助银行(上海海宁路支行)(装修中)","121.480178","31.246943"
"中国工商银行ATM(浦东机场综合保税区支行)","121.777499","31.13351"
"中国工商银行(综合保税区支行)","121.777407","31.133468"
"中国邮政储蓄银行24小时自助银行(沪闵路营业所)","121.42537","31.001157"
"中国邮政储蓄银行24小时自助银行(听潮支行)","121.741664","31.039874"
"中国工商银行24小时自助银行(马戏城支行)","121.452832","31.280065"
"中国工商银行(马戏城支行)","121.452677","31.280161"
"中国邮政储蓄银行ATM(柳营桥营业所)","121.4593","31.264047"
"中国邮政储蓄银行24小时自助银行","121.567462","30.858876"
"中国邮政储蓄银行ATM","121.23441","31.03436"
"中国邮政储蓄银行(锦绣华城支行)","121.537267","31.178519"
"中国建设银行24小时自助银行(上海临汾路支行)","121.448099","31.314215"
"中国工商银行(鲁班路支行)","121.478369","31.204069"
"中国建设银行24小时自助银行(上海鲁班路支行)","121.477362","31.203568"
"中国工商银行(国定支行)","121.505015","31.30478"
"中国邮政储蓄银行24小时自助银行(莱阳路营业所)","121.584048","31.282828"
"中国邮政储蓄银行24小时自助银行(天马支行)","121.14183","31.068679"
"中国邮政储蓄银行24小时自助银行(宣桥营业所)","121.6952","31.035125"
"中国邮政储蓄银行24小时自助银行(新桥路支行)","121.10721","31.213242"
"中国工商银行24小时自助银行","121.452539","30.928653"
"中国工商银行(金山支行)","121.337043","30.727275"
"中国工商银行离行式自助服务区(上海分行地铁支行殷高西路站)","121.484762","31.319992"
"中国邮政储蓄银行(鲁迅公园支行)","121.483266","31.268388"
"中国工商银行24小时自助银行(花木支行)","121.546877","31.206777"
"中国工商银行ATM(杨高路)","121.534014","31.211179"
"中国工商银行24小时自助银行(大同路支行)","121.578987","31.343862"
"中国邮政储蓄银行(杭州路营业所)","121.546345","31.26789"
"中国工商银行(小东门支行)","121.497341","31.224915"
"广发银行(上海浦东支行)(装修中)","121.514904","31.232524"
"汇丰银行ATM","121.44532","31.220378"
"中国邮政储蓄银行(莱阳路营业所)","121.58402","31.282747"
"中国邮政储蓄银行ATM","121.45324","31.336563"
"中国建设银行24小时自助银行(上海新场支行)","121.646285","31.024644"
"中国邮政储蓄银行24小时自助银行(纪王邮政所)","121.273094","31.242554"
